Date,Snow_fall,Snow_fall_1,Snow10To25,SnowAbove25,Temp_min_1,TempBelow-7_5,Wind_max_3,WindAbove40,NewSnowProblem,Temp,Temp_mean_1,Temp_min,Temp_min_3,Temp_max,Wind,Wind_mean_1,Wind_max,Wind_max_1,Snow_height,RH,ISWR,OSWR,ILWR,OLWR,TSS
2000-04-23,3,0,False,False,0.6000000000000227,False,16.596,False,0,4.491666666666686,3.7208333333333585,0.6000000000000227,-4.7999999999999545,7.100000000000023,12.605250000000003,10.119749999999998,23.904,16.596,259.0,0.5393958333333333,281.6283333333334,203.47499999999994,253.51875000000007,318.18333333333334,-0.45416666666664324
2000-04-24,2,3,False,False,0.6000000000000227,False,23.904,False,0,-2.7708333333333095,4.491666666666686,-4.399999999999977,-0.5,2.2000000000000455,9.49875,12.605250000000003,30.419999999999998,23.904,262.0,0.899375,207.47645833333334,184.62166666666667,295.9875,309.2645833333334,-1.914583333333309
2000-04-25,0,2,False,False,-4.399999999999977,False,30.419999999999998,False,0,1.447916666666688,-2.7708333333333095,-5.099999999999966,-4.399999999999977,4.300000000000011,4.89375,9.49875,10.836,30.419999999999998,264.0,0.6612916666666667,347.12500000000006,263.2333333333333,216.30625,298.9104166666667,-4.774999999999978
2000-04-26,0,0,False,False,-5.099999999999966,False,30.419999999999998,False,0,3.568750000000025,1.447916666666688,0.9000000000000341,-5.099999999999966,6.2000000000000455,6.145499999999999,4.89375,10.296,10.836,250.0,0.5438541666666666,328.3229166666667,230.17291666666665,228.23750000000007,306.7791666666665,-2.9562499999999807
2000-04-27,0,0,False,False,0.9000000000000341,False,30.419999999999998,False,0,4.156250000000021,3.568750000000025,1.1000000000000227,-5.099999999999966,5.600000000000023,12.155999999999999,6.145499999999999,21.564,10.296,245.0,0.4815416666666667,173.92708333333334,128.79583333333332,262.87916666666666,312.9145833333333,-1.4333333333333134
2000-04-28,0,0,False,False,1.1000000000000227,False,21.564,False,0,1.9666666666666923,4.156250000000021,-0.0999999999999659,-5.099999999999966,3.400000000000034,17.85525,12.155999999999999,30.024,21.564,245.0,0.7026041666666666,228.84791666666663,160.72708333333333,263.3520833333334,314.925,-1.0291666666666461
2000-04-29,0,0,False,False,-0.0999999999999659,False,30.024,False,0,1.3812500000000216,1.9666666666666923,-0.5,-0.0999999999999659,3.1000000000000227,9.647999999999998,17.85525,20.268,30.024,238.0,0.8271041666666665,237.08958333333337,174.2479166666667,280.7270833333334,318.6083333333334,-0.11249999999998413
2000-04-30,0,0,False,False,-0.5,False,30.024,False,0,2.247916666666692,1.3812500000000216,-0.0999999999999659,-0.5,4.2000000000000455,3.183750000000001,9.647999999999998,8.28,20.268,232.0,0.7534583333333332,211.19375,148.85000000000002,279.67083333333335,316.13333333333327,-0.6104166666666432
2000-05-01,0,0,False,False,-0.0999999999999659,False,30.024,False,0,2.7895833333333564,2.247916666666692,0.7000000000000455,-0.5,5.0,5.80275,3.183750000000001,15.192,8.28,226.0,0.8136041666666666,316.1145833333333,209.84166666666667,272.8645833333333,319.9979166666667,0.12083333333335726
2000-05-02,0,0,False,False,0.7000000000000455,False,20.268,False,0,2.358333333333357,2.7895833333333564,0.6000000000000227,-0.5,3.8000000000000114,3.3975000000000004,5.80275,9.828,15.192,223.0,0.8538541666666667,249.74999999999997,172.74374999999995,279.9875,319.55625,0.08541666666669083
2000-05-03,0,0,False,False,0.6000000000000227,False,15.192,False,0,3.010416666666689,2.358333333333357,1.1000000000000227,-0.0999999999999659,5.5,3.6645,3.3975000000000004,10.512,9.828,218.0,0.7473124999999999,287.71458333333334,191.08541666666667,271.6479166666667,319.02708333333334,-0.04999999999997584
2000-05-04,0,0,False,False,1.1000000000000227,False,15.192,False,0,2.2020833333333543,3.010416666666689,0.10000000000002274,0.6000000000000227,4.100000000000023,4.76925,3.6645,11.664000000000001,10.512,215.0,0.8095624999999999,195.6645833333333,133.9729166666667,288.57083333333327,319.31458333333336,0.03958333333335062
2000-05-05,0,0,False,False,0.10000000000002274,False,11.664000000000001,False,0,2.5645833333333563,2.2020833333333543,0.30000000000001137,0.10000000000002274,4.800000000000011,3.708,4.76925,10.26,11.664000000000001,211.0,0.7857708333333334,239.34791666666672,166.64374999999998,277.58750000000003,318.825,-0.09583333333331367
2000-05-06,0,0,False,False,0.30000000000001137,False,11.664000000000001,False,0,1.9104166666666889,2.5645833333333563,0.7000000000000455,0.10000000000002274,3.2000000000000455,8.085,3.708,14.508000000000001,10.26,209.0,0.8526041666666667,178.63125,125.03749999999995,281.31041666666675,317.5833333333333,-0.4270833333333215
2000-05-07,0,0,False,False,0.7000000000000455,False,14.508000000000001,False,0,2.6125000000000207,1.9104166666666889,0.4000000000000341,0.10000000000002274,4.800000000000011,8.411250000000003,8.085,18.648,14.508000000000001,205.0,0.741375,226.6770833333333,155.43124999999998,266.65624999999994,318.50000000000006,-0.2104166666666399
2000-05-08,0,0,False,False,0.4000000000000341,False,18.648,False,0,2.379166666666689,2.6125000000000207,-0.2999999999999545,0.30000000000001137,4.5,3.108000000000001,8.411250000000003,9.107999999999999,18.648,201.0,0.8288333333333336,207.78541666666672,143.15833333333336,270.79375,316.21666666666664,-0.6874999999999799
2000-05-09,0,0,False,False,-0.2999999999999545,False,18.648,False,0,4.845833333333356,2.379166666666689,1.5,-0.2999999999999545,8.200000000000045,4.293750000000001,3.108000000000001,11.520000000000001,9.107999999999999,200.0,0.6077291666666667,344.0833333333334,218.13333333333344,245.6208333333334,316.84791666666666,-0.6166666666666458
2000-05-10,0,0,False,False,1.5,False,18.648,False,0,5.693750000000022,4.845833333333356,3.3000000000000114,-0.2999999999999545,8.5,8.642249999999999,4.293750000000001,16.884,11.520000000000001,196.0,0.6856458333333332,263.4770833333333,174.76458333333332,262.15624999999994,321.84374999999994,0.3479166666666889
2000-05-11,0,0,False,False,3.3000000000000114,False,16.884,False,0,5.535416666666688,5.693750000000022,3.8000000000000114,-0.2999999999999545,7.7000000000000455,8.745,8.642249999999999,13.428,16.884,190.0,0.6476041666666666,257.8666666666667,169.68541666666667,267.9791666666668,321.0083333333333,0.131250000000018
2000-05-12,0,0,False,False,3.8000000000000114,False,16.884,False,0,2.5875000000000234,5.535416666666688,0.7000000000000455,1.5,4.800000000000011,8.426999999999998,8.745,16.704,13.428,184.0,0.8646250000000001,171.05833333333337,125.29791666666665,310.0145833333333,321.38124999999997,0.30208333333334875
2000-05-13,0,0,False,False,0.7000000000000455,False,16.884,False,0,2.218750000000025,2.5875000000000234,1.0,0.7000000000000455,3.2000000000000455,8.064000000000002,8.426999999999998,15.371999999999998,16.704,182.0,0.9216666666666667,165.89791666666665,113.80416666666667,315.6458333333333,321.77708333333334,0.46875000000001893
2000-05-14,0,0,False,False,1.0,False,16.704,False,0,4.545833333333359,2.218750000000025,1.900000000000034,0.7000000000000455,7.100000000000023,5.410500000000002,8.064000000000002,15.48,15.371999999999998,179.0,0.7930625,381.09999999999997,230.36666666666667,239.5083333333334,318.35,-0.3854166666666406
2000-05-15,0,0,False,False,1.900000000000034,False,16.704,False,0,5.787500000000022,4.545833333333359,2.2000000000000455,0.7000000000000455,8.800000000000011,6.039749999999999,5.410500000000002,11.735999999999999,15.48,175.0,0.7462500000000002,369.5479166666667,223.57708333333335,241.79791666666662,319.7333333333333,-0.13749999999997797
2000-05-16,0,0,False,False,2.2000000000000455,False,15.48,False,0,6.502083333333356,5.787500000000022,4.300000000000011,1.0,8.900000000000034,3.9975000000000005,6.039749999999999,9.395999999999999,11.735999999999999,165.0,0.6927291666666666,305.6375,188.10624999999996,263.1666666666667,321.0520833333334,0.1583333333333575
2000-05-17,0,0,False,False,4.300000000000011,False,15.48,False,0,5.558333333333356,6.502083333333356,2.900000000000034,1.900000000000034,9.0,4.131000000000001,3.9975000000000005,8.352,9.395999999999999,161.0,0.6748958333333334,299.3833333333334,186.67291666666665,279.26458333333335,322.14166666666665,0.4166666666666856
2000-05-18,10,0,False,False,2.900000000000034,False,11.735999999999999,False,0,1.5625000000000202,5.558333333333356,-1.0,2.2000000000000455,4.0,6.9022499999999996,4.131000000000001,19.62,8.352,160.0,0.9543749999999999,167.525,117.79791666666667,319.37291666666675,321.15625000000006,0.4187500000000182
2000-05-19,0,10,False,False,-1.0,False,19.62,False,0,-2.3354166666666445,1.5625000000000202,-4.7999999999999545,-1.0,0.4000000000000341,9.19725,6.9022499999999996,30.312,19.62,170.0,0.8635833333333335,345.4229166666667,278.4041666666667,266.06874999999997,310.1208333333333,-1.791666666666643
2000-05-20,0,0,False,False,-4.7999999999999545,False,30.312,False,0,-3.8270833333333094,-2.3354166666666445,-5.399999999999977,-4.7999999999999545,-1.599999999999966,10.581000000000001,9.19725,21.96,30.312,164.0,0.8119375000000001,322.92333333333335,275.12916666666666,258.76874999999995,301.34791666666666,-3.770833333333312
2000-05-21,4,0,False,False,-5.399999999999977,False,30.312,False,0,0.8583333333333556,-3.8270833333333094,-3.8999999999999773,-5.399999999999977,4.5,7.899000000000001,10.581000000000001,15.803999999999998,21.96,160.0,0.6623333333333332,310.3916666666667,221.29375000000002,248.1770833333333,305.9645833333334,-3.449999999999978
